identifier,Category,Temperature L1,Product,Size,Temperature L2,Sugar,Milk,calories,caffeine,protein,sodium
16 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Regular,No,Regular,Standard,220.0,94.0,4.0,130.0
16 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Regular,No,Regular,Oat Milk,220.0,94.0,4.0,130.0
16 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Regular,No,Less,Standard,220.0,94.0,4.0,130.0
16 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Regular,No,Less,Oat Milk,220.0,94.0,4.0,130.0
16 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Regular,No,Half,Standard,220.0,94.0,4.0,130.0
16 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Regular,No,Half,Oat Milk,220.0,94.0,4.0,130.0
16 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Regular,No,Slight,Standard,220.0,94.0,4.0,130.0
16 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Regular,No,Slight,Oat Milk,220.0,94.0,4.0,130.0
16 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Regular,No,No,Standard,220.0,94.0,4.0,130.0
16 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Regular,No,No,Oat Milk,220.0,94.0,4.0,130.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,Extra,Standard,410.0,138.0,11.0,290.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,Extra,Oat Milk,410.0,138.0,11.0,290.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,Regular,Standard,410.0,138.0,11.0,290.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,Regular,Oat Milk,410.0,138.0,11.0,290.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,Less,Standard,410.0,138.0,11.0,290.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,Less,Oat Milk,410.0,138.0,11.0,290.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,Half,Standard,410.0,138.0,11.0,290.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,Half,Oat Milk,410.0,138.0,11.0,290.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,Slight,Standard,410.0,138.0,11.0,290.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,Slight,Oat Milk,410.0,138.0,11.0,290.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,No,Standard,410.0,138.0,11.0,290.0
22 oz Hot Tea Latte (extracted Roasted Oolong),Tea Latte,Hot,Roasted Oolong Tea Latte,Large,Hot,No,Oat Milk,410.0,138.0,11.0,290.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,Extra,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,Extra,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,Regular,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,Regular,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,Less,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,Less,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,Half,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,Half,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,Slight,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,Slight,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,No,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Regular,No,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,Extra,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,Extra,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,Regular,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,Regular,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,Less,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,Less,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,Half,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,Half,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,Slight,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,Slight,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,No,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,Less,No,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,Extra,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,Extra,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,Regular,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,Regular,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,Less,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,Less,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,Half,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,Half,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,Slight,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,Slight,Oat Milk,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,No,Standard,300.0,129.0,6.0,180.0
22 oz Iced Tea Latte (extracted Roasted Oolong),Tea Latte,Ice,Roasted Oolong Tea Latte,Large,No,No,Oat Milk,300.0,129.0,6.0,180.0
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,Extra,Standard,,,,
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,Extra,Oat Milk,,,,
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,Regular,Standard,,,,
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,Regular,Oat Milk,,,,
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,Less,Standard,,,,
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,Less,Oat Milk,,,,
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,Half,Standard,,,,
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,Half,Oat Milk,,,,
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,Slight,Standard,,,,
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,Slight,Oat Milk,,,,
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,No,Standard,,,,
,Pure tea,Hot,Jasmine Green Pure Tea,Small,Hot,No,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,Extra,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,Extra,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,Regular,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,Regular,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,Less,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,Less,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,Half,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,Half,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,Slight,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,Slight,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,No,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Regular,No,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,Extra,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,Extra,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,Regular,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,Regular,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,Less,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,Less,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,Half,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,Half,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,Slight,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,Slight,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,No,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,Less,No,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,Extra,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,Extra,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,Regular,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,Regular,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,Less,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,Less,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,Half,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,Half,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,Slight,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,Slight,Oat Milk,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,No,Standard,,,,
,Pure tea,Ice,Jasmine Green Pure Tea,Small,No,No,Oat Milk,,,,
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,Extra,Standard,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,Extra,Oat Milk,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,Regular,Standard,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,Regular,Oat Milk,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,Less,Standard,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,Less,Oat Milk,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,Half,Standard,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,Half,Oat Milk,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,Slight,Standard,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,Slight,Oat Milk,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,No,Standard,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Regular,Hot,No,Oat Milk,0.0,96.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,Extra,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,Extra,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,Regular,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,Regular,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,Less,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,Less,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,Half,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,Half,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,Slight,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,Slight,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,No,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Regular,No,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,Extra,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,Extra,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,Regular,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,Regular,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,Less,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,Less,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,Half,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,Half,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,Slight,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,Slight,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,No,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,Less,No,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,Extra,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,Extra,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,Regular,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,Regular,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,Less,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,Less,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,Half,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,Half,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,Slight,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,Slight,Oat Milk,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,No,Standard,0.0,84.0,0.0,0.0
16 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Regular,No,No,Oat Milk,0.0,84.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,Extra,Standard,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,Extra,Oat Milk,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,Regular,Standard,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,Regular,Oat Milk,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,Less,Standard,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,Less,Oat Milk,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,Half,Standard,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,Half,Oat Milk,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,Slight,Standard,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,Slight,Oat Milk,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,No,Standard,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Hot Tea,Pure tea,Hot,Jasmine Green Pure Tea,Large,Hot,No,Oat Milk,0.0,120.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,Extra,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,Extra,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,Regular,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,Regular,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,Less,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,Less,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,Half,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,Half,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,Slight,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,Slight,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,No,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Regular,No,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,Extra,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,Extra,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,Regular,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,Regular,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,Less,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,Less,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,Half,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,Half,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,Slight,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,Slight,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,No,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,Less,No,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,No,Extra,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,No,Extra,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,No,Regular,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,No,Regular,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,No,Less,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,No,Less,Oat Milk,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,No,Half,Standard,0.0,115.0,0.0,0.0
22 oz Jasmine Brewed Iced Tea,Pure tea,Ice,Jasmine Green Pure Tea,Large,No,Half,Oat Milk,0.0,115.0,0.0,0.0
